year,country,gdp
1998,格林纳达,4.45903592592593
1999,格林纳达,4.8200937037037
2000,格林纳达,5.2004437037037
2001,格林纳达,5.2044418518518505
2002,格林纳达,5.40336925925926
2003,格林纳达,5.9101840740740705
2004,格林纳达,5.9911859259259295
2005,格林纳达,6.95370296296296
2006,格林纳达,6.9870066666666695
2007,格林纳达,7.5868359259259295
2008,格林纳达,8.25976037037037
2009,格林纳达,7.71275555555555
2010,格林纳达,7.71013259259259
2011,格林纳达,7.78655925925926
2012,格林纳达,7.99882259259259
2013,格林纳达,8.42620111111111
2014,格林纳达,9.11497407407407
2015,格林纳达,9.97007925925926
2016,格林纳达,10.616312222222199
2017,格林纳达,11.268822962963
1960,格陵兰,0
1961,格陵兰,0
1962,格陵兰,0
1963,格陵兰,0
1964,格陵兰,0
1965,格陵兰,0
1966,格陵兰,0
1967,格陵兰,0
1968,格陵兰,0
1969,格陵兰,0
1970,格陵兰,0.695200266666667
1971,格陵兰,0.885709528688524
1972,格陵兰,1.0610117565797998
1973,格陵兰,1.40153748243656
1974,格陵兰,1.6991894862918202
1975,格陵兰,2.1119430570299897
1976,格陵兰,2.4078041356493
1977,格陵兰,2.8226937300106605
1978,格陵兰,3.55989047256374
1979,格陵兰,4.20642463409998
1980,格陵兰,4.7605528841888605
1981,格陵兰,4.35746974759244
1982,格陵兰,4.02405069367769
1983,格陵兰,4.16183706943685
1984,格陵兰,3.7937160844292497
1985,格陵兰,4.12876071118493
1986,格陵兰,6.030156964528491
1987,格陵兰,7.87392365831908
1988,格陵兰,8.98611007947709
1989,格陵兰,9.29796722387896
1990,格陵兰,10.189703648644299
1991,格陵兰,10.164933948253
1992,格陵兰,10.379218369477
1993,格陵兰,9.27219728866886
1994,格陵兰,10.0587994843254
1995,格陵兰,12.089461659288899
1996,格陵兰,11.975097866763202
1997,格陵兰,10.721477780301301
1998,格陵兰,11.4986270296084
1999,格陵兰,11.315615951377499
2000,格陵兰,10.680308297559101
2001,格陵兰,10.8617292257413
2002,格陵兰,11.6913878931435
2003,格陵兰,15.5875343443083
2004,格陵兰,18.2248668858807
2005,格陵兰,18.4980573296203
2006,格陵兰,20.1309948207439
2007,格陵兰,22.4981170894796
2008,格陵兰,24.9910751064122
2009,格陵兰,25.299483295715298
2010,格陵兰,25.0315606052524
2011,格陵兰,26.8446737571479
2012,格陵兰,26.096676737160102
2013,格陵兰,26.8495272688425
2014,格陵兰,28.4204899777283
2015,格陵兰,24.991156230027197
2016,格陵兰,27.0714678313056
2017,格陵兰,0
1960,危地马拉,10.435999
1961,危地马拉,10.766999
1962,危地马拉,11.436
1963,危地马拉,12.628
1964,危地马拉,12.990999
1965,危地马拉,13.313999
1966,危地马拉,13.907
1967,危地马拉,14.535
1968,危地马拉,16.105
1969,危地马拉,17.153999
1970,危地马拉,19.04
1971,危地马拉,19.848
1972,危地马拉,21.013
1973,危地马拉,25.692001
1974,危地马拉,31.614999
1975,危地马拉,36.459
1976,危地马拉,43.653002
1977,危地马拉,54.805002
1978,危地马拉,60.706002
1979,危地马拉,69.026002
1980,危地马拉,78.787
1981,危地马拉,86.075003
1982,危地马拉,87.169997
1983,危地马拉,90.500004
1984,危地马拉,94.700001
1985,危地马拉,97.2165208695652
1986,危地马拉,72.31963515981731
1987,危地马拉,70.8439984
1988,危地马拉,78.4160282442748
1989,危地马拉,84.1072436079546
1990,危地马拉,76.5012521735253
1991,危地马拉,94.0609773509117
1992,危地马拉,104.408421653193
1993,危地马拉,113.999424530646
1994,危地马拉,129.832355682292
1995,危地马拉,146.55404433277099
1996,危地马拉,156.748356153139
1997,危地马拉,177.900262216139
1998,危地马拉,193.954919929939
1999,危地马拉,183.184122513642
2000,危地马拉,192.88827158903499
2001,危地马拉,187.028025220777
2002,危地马拉,207.76403774115602
2003,危地马拉,219.17430694253798
2004,危地马拉,239.652757943749
2005,危地马拉,272.113771073763
2006,危地马拉,302.312496251282
2007,危地马拉,341.13107372317
2008,危地马拉,391.364366137566
2009,危地马拉,377.336097946481
2010,危地马拉,413.380086127727
2011,危地马拉,476.54783851825204
2012,危地马拉,503.884609247345
2013,危地马拉,538.511534466959
2014,危地马拉,587.223239181604
2015,危地马拉,637.675971939175
2016,危地马拉,686.636495217042
2017,危地马拉,756.2008192817
1960,关岛,0
1961,关岛,0
1962,关岛,0
1963,关岛,0
1964,关岛,0
1965,关岛,0
1966,关岛,0
1967,关岛,0
1968,关岛,0
1969,关岛,0
1970,关岛,0
1971,关岛,0
1972,关岛,0
1973,关岛,0
1974,关岛,0
1975,关岛,0
1976,关岛,0
1977,关岛,0
1978,关岛,0
1979,关岛,0
1980,关岛,0
1981,关岛,0
1982,关岛,0
1983,关岛,0
1984,关岛,0
1985,关岛,0
1986,关岛,0
1987,关岛,0
1988,关岛,0
1989,关岛,0
1990,关岛,0
1991,关岛,0
1992,关岛,0
1993,关岛,0
1994,关岛,0
1995,关岛,0
1996,关岛,0
1997,关岛,0
1998,关岛,0
1999,关岛,0
2000,关岛,0
2001,关岛,0
2002,关岛,33.85
2003,关岛,35.6
2004,关岛,38.57
2005,关岛,41.97
2006,关岛,42.13
2007,关岛,43.75
2008,关岛,46.21
2009,关岛,47.81
2010,关岛,48.95
2011,关岛,49.28
2012,关岛,51.99
2013,关岛,53.36
2014,关岛,55.38
2015,关岛,57.1
2016,关岛,57.95
2017,关岛,58.51
1960,圭亚那,1.7021524820626501
1961,圭亚那,1.85848451262906
1962,圭亚那,1.9494837543020498
1963,圭亚那,1.7575686869276101
1964,圭亚那,1.9477337688852598
1965,圭亚那,2.13235294117647
1966,圭亚那,2.28705882352941
1967,圭亚那,2.50176470588235
1968,圭亚那,2.2975
1969,圭亚那,2.493
1970,圭亚那,2.678
1971,圭亚那,2.8205
1972,圭亚那,2.85380952380952
1973,圭亚那,3.0704761904761897
1974,圭亚那,4.33954545454545
1975,圭亚那,4.94791666666667
1976,圭亚那,4.5444
1977,圭亚那,4.4988
1978,圭亚那,5.0708
1979,圭亚那,5.3044
1980,圭亚那,6.032
1981,圭亚那,5.70357107142857
1982,圭亚那,4.82
1983,圭亚那,4.89333333333333
1984,圭亚那,4.37631605263158
1985,圭亚那,4.53488372093023
1986,圭亚那,5.04651139534884
1987,圭亚那,3.54591846938775
1988,圭亚那,4.1379999
1989,圭亚那,3.79779389705882
1990,圭亚那,3.96582263291139
1991,圭亚那,3.4853309481216503
1992,圭亚那,3.73573141486811
1993,圭亚那,4.54101382488479
1994,圭亚那,5.40874934201012
1995,圭亚那,6.2162678591549305
1996,圭亚那,7.054060014245009
1997,圭亚那,7.49138009564539
1998,圭亚那,7.17530683169567
1999,圭亚那,6.94754988258295
2000,圭亚那,7.12667896727512
2001,圭亚那,7.12167575624277
2002,圭亚那,7.26131434715338
2003,圭亚那,7.43064076794566
2004,圭亚那,7.87814379183843
2005,圭亚那,8.24880550343965
2006,圭亚那,14.5845371532702
2007,圭亚那,17.4018044425731
2008,圭亚那,19.1699491193238
2009,圭亚那,20.6132385388576
2010,圭亚那,22.7322504196217
2011,圭亚那,25.7602411557832
2012,圭亚那,28.615622658830098
2013,圭亚那,29.8768417024434
2014,圭亚那,30.776433137062302
2015,圭亚那,31.972203389830497
2016,圭亚那,35.0402421307506
2017,圭亚那,35.5520581113802
1960,中国香港特别行政区,13.207966516945701
1961,中国香港特别行政区,13.836816511377599
1962,中国香港特别行政区,16.1234641226475
1963,中国香港特别行政区,19.3529826645384
1964,中国香港特别行政区,22.064664612643398
1965,中国香港特别行政区,24.3507853403141
1966,中国香港特别行政区,24.8984501664894
1967,中国香港特别行政区,26.9247498912571
1968,中国香港特别行政区,27.1696438842418
1969,中国香港特别行政区,31.8974005513982
1970,中国香港特别行政区,38.007665356208804
1971,中国香港特别行政区,44.7600194601486
1972,中国香港特别行政区,57.1010742014394
1973,中国香港特别行政区,80.3011755562033
1974,中国香港特别行政区,93.88663645758801
1975,中国香港特别行政区,100.480223699141
1976,中国香港特别行政区,128.763660088077
1977,中国香港特别行政区,157.194337194337
1978,中国香港特别行政区,183.15007365971297
1979,中国香港特别行政区,225.26035940592098
1980,中国香港特别行政区,288.617592090191
1981,中国香港特别行政区,310.55409443043
1982,中国香港特别行政区,322.913062818168
1983,中国香港特别行政区,299.070913395364
1984,中国香港特别行政区,335.113839856741
1985,中国香港特别行政区,356.995430507778
1986,中国香港特别行政区,410.755705919291
1987,中国香港特别行政区,506.225715861149
1988,中国香港特别行政区,597.074045605944
1989,中国香港特别行政区,687.903691072962
1990,中国香港特别行政区,769.282908418701
1991,中国香港特别行政区,889.5962013588639
1992,中国香港特别行政区,1042.72278634731
1993,中国香港特别行政区,1203.53947980764
1994,中国香港特别行政区,1358.12069768646
1995,中国香港特别行政区,1446.52912433103
1996,中国香港特别行政区,1597.1723362165899
1997,中国香港特别行政区,1773.52785419977
1998,中国香港特别行政区,1688.86163221567
1999,中国香港特别行政区,1657.6809539155702
2000,中国香港特别行政区,1716.68164082555
2001,中国香港特别行政区,1694.03241524337
2002,中国香港特别行政区,1663.4922873738599
2003,中国香港特别行政区,1613.84522525299
2004,中国香港特别行政区,1690.99768875193
2005,中国香港特别行政区,1815.7008216219
2006,中国香港特别行政区,1935.3626509436401
2007,中国香港特别行政区,2115.97405593868
2008,中国香港特别行政区,2192.79678430164
2009,中国香港特别行政区,2140.46415026187
2010,中国香港特别行政区,2286.3769757504
2011,中国香港特别行政区,2485.13617677287
2012,中国香港特别行政区,2626.29441493476
2013,中国香港特别行政区,2756.96879834966
2014,中国香港特别行政区,2914.59356985337
2015,中国香港特别行政区,3093.8362702856098
2016,中国香港特别行政区,3208.6069850430904
2017,中国香港特别行政区,3416.8711184109197
1960,洪都拉斯,3.3565
1961,洪都拉斯,3.562
1962,洪都拉斯,3.8775
1963,洪都拉斯,4.102
1964,洪都拉斯,4.57
1965,洪都拉斯,5.0865
1966,洪都拉斯,5.4995
1967,洪都拉斯,5.981
1968,洪都拉斯,6.468
1969,洪都拉斯,6.6800005
1970,洪都拉斯,7.23
1971,洪都拉斯,7.31
1972,洪都拉斯,8.0299995
1973,洪都拉斯,9.1249995
1974,洪都拉斯,10.345
1975,洪都拉斯,11.24
1976,洪都拉斯,13.4799995
1977,洪都拉斯,16.6949995
1978,洪都拉斯,30.972420932244102
1979,洪都拉斯,35.4428197629198
1980,洪都拉斯,39.6816004598684
1981,洪都拉斯,40.4389487858005
1982,洪都拉斯,42.6650352561051
1983,洪都拉斯,44.7669718485981
1984,洪都拉斯,49.153118464882695
1985,洪都拉斯,52.781207125459005
1986,洪都拉斯,56.7782895890605
1987,洪都拉斯,61.9052124146495
1988,洪都拉斯,59.0271709154747
1989,洪都拉斯,54.323449017782096
1990,洪都拉斯,49.230095515156094
1991,洪都拉斯,46.486684785675294
1992,洪都拉斯,49.437004310736796
1993,洪都拉斯,49.2672893295069
1994,洪都拉斯,46.4228068214252
1995,洪都拉斯,53.474450052137605
1996,洪都拉斯,52.1502898648649
1997,洪都拉斯,57.370996501901104
